ds,yhat,yhat_lower,yhat_upper,fecha,afluencia,zscore_robusto,anomalia_mad,det_prophet,det_mad,prioridad_auditoria,linea,estacion,impacto_pasajeros,direccion_anomalia
2022-09-29,8567.787765896595,7079.78596719433,10019.45609049495,2022-09-29,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8568.0,Baja (Caída atípica)
2022-09-30,8666.828809585413,7112.167840731819,10278.74880860128,2022-09-30,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8667.0,Baja (Caída atípica)
2022-10-01,7397.478151584003,5819.961587389436,8876.878575355755,2022-10-01,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7397.0,Baja (Caída atípica)
2022-10-02,5279.1656073334525,3693.6412570942625,6783.144945579496,2022-10-02,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5279.0,Baja (Caída atípica)
2022-10-03,8704.528292199042,7133.499122821459,10202.298547105487,2022-10-03,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8705.0,Baja (Caída atípica)
2022-10-04,8661.403449939,7169.364335763323,10153.623647579061,2022-10-04,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8661.0,Baja (Caída atípica)
2022-10-05,8796.231631469602,7333.594026968558,10414.344196184631,2022-10-05,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8796.0,Baja (Caída atípica)
2022-10-06,8638.959840324773,7114.17691065188,10132.642675052268,2022-10-06,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8639.0,Baja (Caída atípica)
2022-10-07,8734.164670284117,7201.25382782707,10211.663386088325,2022-10-07,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8734.0,Baja (Caída atípica)
2022-10-08,7459.882941222138,5895.80280735327,9088.817642310545,2022-10-08,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7460.0,Baja (Caída atípica)
2022-10-09,5335.698113439537,3833.25998515196,6846.813174993992,2022-10-09,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5336.0,Baja (Caída atípica)
